path,index0,index1,index2,index3,index4,index5,index6,index7,index8,index9
test00None (8).jpg.Extracted.png,[-0.14770107 -0.64139428],[ 0.75600163 -0.15231249],[-0.60830056  0.79370677],[ 1.18404991 -1.33758307],[-0.63027262  2.01234233],[ 0.18594873 -1.70215652],[0.2115828  2.37610199],[1.71260003 2.18079479],[0.99159094 2.61453954],[0. 0.]
test00None (80).jpg.Extracted.png,[-0.32892051 -0.385648  ],[0.96424374 0.26501701],[-0.63532323  0.12063099],[0.8267244  1.46074853],[-0.93337457  1.27089391],[-0.20661924  1.17847201],[-0.28493659  1.40600062],[0.48617383 1.86718218],[-0.45864522  1.81113517],[0. 0.]
test00None (81).jpg.Extracted.png,[ 0.1879877  -0.39039962],[0.8101206  0.32891937],[-0.9981083   0.06148026],[1.1179948  1.33483093],[-1.56774651  1.04823835],[1.61030977 2.33506739],[-1.18893355  1.35965949],[0.17947505 2.33293923],[-0.79167652  2.27051312],[0. 0.]
test00None (82).jpg.Extracted.png,[-0.65123564 -0.46884789],[0.95788375 0.28715628],[-0.3066481   0.18169161],[0.13974939 2.04716324],[-0.65280195  1.45092238],[-1.19161156  1.85189697],[-0.97128437  2.80421163],[1.08423251 2.42568743],[0.38043857 2.04246432],[0. 0.]
test00None (83).jpg.Extracted.png,[ 0.12881065 -0.41305281],[0.79862602 0.03907256],[-0.92743667  0.37398025],[1.37956204 0.95620438],[-1.31258051  1.38900816],[1.22692143 2.01567196],[-1.47230571  2.18119365],[0.57256333 1.87398025],[-0.29046801  2.04143409],[0. 0.]
test00None (84).jpg.Extracted.png,[-0.23360656 -0.68032787],[ 0.41393443 -0.30327869],[-0.18032787  0.98360656],[1.88934426 0.21721311],[1.19672131 2.58606557],[1.99180328 0.09016393],[1.82377049 0.68852459],[2.41393443 1.69672131],[1.71721311 2.61065574],[0. 0.]
test00None (85).jpg.Extracted.png,[ 0.09117701 -0.16559219],[0.87198379 0.43451833],[-0.9631608  -0.26892614],[1.08030945 1.61374102],[-1.89703444  0.54835145],[0.42715049 2.18180144],[-2.05894272  1.43028182],[0.03868116 1.71762756],[-0.9769755   1.33192116],[0. 0.]
test00None (86).jpg.Extracted.png,[ 0.09911609 -0.83406011],[0.74331173 0.6689452 ],[-0.84242781  0.16511491],[0.65103123 2.27307012],[-1.7486152   1.52669417],[-0.16075427  1.75226871],[-1.68355922  0.99351797],[-0.45916323  2.8935769 ],[-1.44384207  2.55061874],[0. 0.]
test00None (87).jpg.Extracted.png,[ 0.5441989  -0.33977901],[-0.10497238  0.99447514],[-0.43922652 -0.65469613],[-1.21270718  2.04143646],[-0.25414365 -1.67127072],[-1.40607735  0.71546961],[ 0.6519337  -0.88674033],[-2.78729282  0.95856354],[-2.87845304 -0.30939227],[0. 0.]
test00None (88).jpg.Extracted.png,[-0.0509434  -0.67169811],[0.8490566  0.52830189],[-0.79811321  0.14339623],[0.9 2. ],[-1.58490566  1.24716981],[0.14150943 1.95471698],[-1.34716981  1.61509434],[0.03396226 2.18113208],[-0.91132075  2.03962264],[0. 0.]
test00None (89).jpg.Extracted.png,[ 0.56567284 -0.55036261],[0.4085415  0.32473811],[-0.97421434  0.2256245 ],[1.14585012 1.52618856],[-0.10394843  1.84045125],[1.81547139 2.1353747 ],[0.67929089 2.69379533],[-0.2707494   2.63094279],[-1.21112006  2.65269944],[0. 0.]
test00None (9).jpg.Extracted.png,[-0.15366972 -0.55389908],[0.98853211 0.00344037],[-0.83486239  0.55045872],[1.68004587 1.55848624],[-0.68004587  2.19151376],[0.94380734 2.6043578 ],[0.4483945  2.82798165],[1.11582569 2.17775229],[0.09747706 2.40825688],[0. 0.]
test00None (90).jpg.Extracted.png,[ 0.3279488  -0.62267601],[0.53642182 0.84395002],[-0.86437062 -0.221274  ],[0.09753124 2.33526364],[-1.46235904  1.09814081],[-0.54754648  3.58655898],[-1.53002133  1.99055166],[-0.5512039   2.82398659],[-1.39835416  2.44315757],[0. 0.]
test00None (91).jpg.Extracted.png,[ 0.01749042 -0.52648128],[ 0.79365235 -0.05836691],[-0.81114277  0.58484819],[1.49140218 0.74756805],[-0.72948806  1.90223052],[1.59840818 1.36926403],[0.13333988 2.154859  ],[1.15122335 1.91991746],[0.25390587 2.33467623],[0. 0.]
test00None (92).jpg.Extracted.png,[ 0.14804064 -0.712627  ],[0.81422351 0.58055152],[-0.96226415  0.13207547],[1.26124819 1.68359942],[-1.99129173  0.72278665],[1.83164006 2.02612482],[-1.84615385  1.76923077],[-0.15965167  2.74891147],[-1.10159652  2.56748911],[0. 0.]
test00None (93).jpg.Extracted.png,[ 0.2373057  -0.57823834],[0.49222798 0.87046632],[-0.72953368 -0.29222798],[-0.16683938  2.08601036],[-1.5253886   0.64352332],[-0.81036269  2.76062176],[-1.9357513   1.60414508],[-1.13678756  2.72020725],[-2.03212435  2.19792746],[0. 0.]
test00None (94).jpg.Extracted.png,[ 0.23592631 -0.95342886],[ 0.01791198 -0.01381781],[-0.25383828  0.96724667],[0.7395087  1.14380757],[0.26202661 2.96929376],[1.5716479  1.44472876],[1.55629478 2.31371546],[2.52047083 2.34135107],[1.97543501 3.19037871],[0. 0.]
test00None (95).jpg.Extracted.png,[-0.74932197 -0.61487795],[0.93723363 0.34870205],[-0.18791166  0.2661759 ],[0.93025959 2.38744673],[-0.46571096  1.47617203],[-0.45292522  2.73847346],[-1.44672608  2.25958931],[1.91824874 2.56528477],[0.96164277 2.2130957 ],[0. 0.]
test00None (96).jpg.Extracted.png,[ 0.12492456 -0.68406759],[0.70066385 0.11979481],[-0.82558841  0.56427278],[0.93195534 1.22103199],[-0.94824985  2.02036814],[1.28907664 1.84701267],[-0.23989137  3.16505733],[1.07951116 2.757242  ],[0.12582981 3.02474351],[0. 0.]
test00None (97).jpg.Extracted.png,[ 0.22946468 -0.68264268],[0.65904734 0.75210146],[-0.88851202 -0.06945878],[-0.07270314  1.66037458],[-1.64459519  0.62778351],[-0.50405545  1.4648282 ],[-1.95870816  0.08538564],[-0.83719215  2.99380622],[-1.76625866  2.57262941],[0. 0.]
test00None (98).jpg.Extracted.png,[-0.25036819 -0.77761414],[0.92047128 0.0353461 ],[-0.67010309  0.74226804],[1.3269514  0.94992636],[-0.56848306  2.36377025],[0.98232695 0.8173785 ],[-0.68335788  2.31958763],[1.37555228 2.45213549],[0.53608247 2.92047128],[0. 0.]
test00None (99).jpg.Extracted.png,[-0.80679062 -0.49232013],[ 0.869038   -0.49474535],[-0.06224737  0.98706548],[2.13985449 1.63945028],[1.36378335 2.37429264],[2.42845594 3.06305578],[1.77849636 3.94098626],[3.95877122 1.5109135 ],[3.56103476 2.67502021],[0. 0.]
_0_1266781.png,[-0.06255055 -0.64383931],[ 0.57724454 -0.21353465],[-0.51469399  0.85737396],[1.98544082 0.57427878],[0.76894042 2.22512807],[3.18819089 0.79913723],[2.59935293 1.35885683],[2.47640874 1.54165543],[1.98463198 2.27284982],[0. 0.]
_0_1382940.png,[ 0.49310793 -0.42730819],[0.50637191 0.39505852],[-0.99947984  0.03224967],[0.58283485 2.13576073],[-1.45279584  1.926658  ],[1.03615085 3.24135241],[0.25903771 3.0603381 ],[-0.02964889  3.16176853],[-0.99791938  3.1289987 ],[0. 0.]
_0_1689393.png,[0.43255636 0.48490638],[ 0.5552159  -0.32900267],[-0.98777226 -0.15590371],[ 0.74436378 -0.49063814],[-1.52197172 -0.84486053],[0.76041269 0.80473825],[-0.30913259  0.19144058],[ 0.11845625 -3.01031716],[-0.79059992 -2.66985097],[0. 0.]
_0_2025857.png,[-0.37611056 -0.57502468],[ 0.42053307 -0.42398815],[-0.04442251  0.99901283],[ 2.1130306 -0.0863771],[1.8035538  1.84007897],[ 3.28430405 -0.29368213],[3.13474827 0.43632774],[3.19545903 0.70434353],[3.07403751 1.66831194],[0. 0.]
_0_2048809.png,[ 0.22614679 -0.63715596],[0.33761468 0.9412844 ],[-0.56376147 -0.30412844],[-1.24357798  2.16192661],[-2.0912844   0.28761468],[-2.83027523  1.10091743],[-3.31605505  0.37018349],[-2.53165138  2.25550459],[-2.93486239  1.24954128],[0. 0.]
_0_2092703.png,[-0.46703413 -0.46046216],[ 0.36421454 -0.53423786],[0.10281959 0.99470002],[ 2.05278779 -0.7759169 ],[2.09603562 1.26309095],[ 3.17341531 -1.23574306],[ 2.96480814 -0.48272207],[ 3.19503922 -0.21623914],[3.18104728 0.71231715],[0. 0.]
_0_2121208.png,[ 0.21966342 -0.59654562],[0.29140833 0.95659876],[-0.51107174 -0.36005314],[-1.36403897  1.84145261],[-2.0894597  -0.02922941],[-2.86271036  0.56465899],[-3.32240921 -0.16474756],[-2.53454384  1.69663419],[-2.77236492  0.74269265],[0. 0.]
_0_2414860.png,[ 0.49030959 -0.44475208],[0.50767682 0.50818022],[-0.99798641 -0.06342814],[0.35363705 2.36043292],[-1.67832872  1.86735464],[0.69041027 3.75207652],[-0.15076768  3.24918198],[-0.15680846  3.4394664 ],[-1.20035238  3.31109992],[0. 0.]
_0_2653102.png,[ 0.23397349 -0.62401948],[0.29889099 0.95428726],[-0.53286448 -0.33026778],[-1.31755477  2.15444955],[-2.03732756  0.21747363],[-2.8390587   0.97538545],[-3.29997295  0.26940763],[-2.58020016  2.20638355],[-2.9453611   1.20340817],[0. 0.]
_0_357494.png,[ 0.13587671 -0.63221199],[0.39860928 0.91712084],[-0.534486   -0.28490885],[-1.05262169  2.08024807],[-2.04717158  0.29693667],[-2.61210299  1.00845706],[-3.27851908  0.37474159],[-2.21631272  2.0548769 ],[-2.57658335  1.17928961],[0. 0.]
_0_4363767.png,[ 0.2295302  -0.69932886],[0.34228188 0.93959732],[-0.57181208 -0.24026846],[-1.20402685  2.37718121],[-2.15838926  0.56912752],[-2.92751678  1.41073826],[-3.43087248  0.75838926],[-2.53288591  2.64697987],[-2.98791946  1.66845638],[0. 0.]
_0_5014673.png,[-0.36663286 -0.52687627],[0.94929006 0.31440162],[-0.5826572   0.21247465],[0.84888438 2.13691684],[-1.10141988  1.62880325],[-0.98580122  2.71196755],[-1.79513185  2.62981744],[0.15517241 3.13793103],[-0.80476673  2.78955375],[0. 0.]
_0_510689.png,[ 0.46202247 -0.42876404],[-0.16898876  0.98561798],[-0.29303371 -0.55685393],[-2.02292135  1.01932584],[-1.78157303 -1.06651685],[-2.9094382  -0.93910112],[-2.96606742 -1.77370787],[-3.13865169  0.2541573 ],[-2.92561798 -0.74898876],[0. 0.]
_0_5559653.png,[-0.07641574 -0.58994769],[0.69251763 0.72140096],[-0.61610189 -0.13145326],[-0.24903343  2.2381169 ],[-1.75483284  0.80941551],[-2.12735956  1.68342051],[-2.82328861  1.23925404],[-1.3174892   2.66795542],[-2.03183989  1.92085513],[0. 0.]
_0_6223947.png,[ 0.59615385 -0.23076923],[0.32692308 0.61538462],[-0.92307692 -0.38461538],[-0.27884615  2.39423077],[-2.11538462  1.32692308],[-0.36538462  3.82692308],[-1.06730769  3.08653846],[-1.08653846  3.18269231],[-2.10576923  2.77884615],[0. 0.]
_0_6371906.png,[-0.27913341 -0.54914481],[ 0.51242873 -0.42326112],[-0.23329532  0.97240593],[ 2.12360319 -0.1359179 ],[1.47297605 1.81938426],[ 3.29897377 -0.25496009],[2.98973774 0.45039909],[3.07936146 0.78358039],[2.81117446 1.68734322],[0. 0.]
_0_8760694.png,[-0.32539455 -0.64791966],[0.93055954 0.3661406 ],[-0.60516499  0.28177905],[0.82295552 2.56987088],[-1.13629842  1.99139168],[-1.12338594  3.28694405],[-2.00057389  3.27575323],[-0.03185079  3.80430416],[-1.10186514  3.44619799],[0. 0.]
_0_9284866.png,[-0.43005525 -0.53104972],[0.9840884  0.17767956],[-0.55403315  0.35337017],[1.20883978 2.1679558 ],[-0.87889503  1.98099448],[-0.57060773  3.03845304],[-1.42254144  3.05171271],[0.57237569 3.27513812],[-0.48574586  3.09082873],[0. 0.]
_0_9445920.png,[ 0.4579627  -0.49010043],[0.53974175 0.42238164],[-0.99770445  0.06771879],[0.60172166 2.2507891 ],[-1.48751793  2.11822095],[1.00200861 3.55925395],[0.18077475 3.33285509],[0.13515065 3.48694405],[-0.88407461  3.41979914],[0. 0.]
_100_1072115.png,[ 0.12389381 -0.14159292],[0.74867257 0.6300885 ],[-0.87256637 -0.48849558],[0.67610619 1.74159292],[-1.97876106 -0.08141593],[-0.11327434  2.10088496],[-2.31327434  0.70088496],[-0.55929204  1.81061947],[-1.48141593  1.17876106],[0. 0.]
_100_1797093.png,[0.19485012 0.06264412],[-0.23405073  0.93658724],[ 0.03920061 -0.99923136],[-1.36279785  1.50269024],[-0.97425058 -1.8132206 ],[-2.08800922  0.98847041],[-1.88739431 -1.74289008],[-1.87009992  0.37509608],[-1.70176787 -0.70983859],[0. 0.]
_100_3907947.png,[-0.17981073 -0.00157729],[ 0.23659306 -0.97160883],[-0.05678233  0.97318612],[ 1.39826498 -1.4022082 ],[0.90141956 1.98817035],[ 2.37539432 -1.04495268],[1.86435331 1.7137224 ],[ 1.65141956 -0.26182965],[1.42429022 0.88091483],[0. 0.]
_100_4515951.png,[ 0.24047151 -0.01807466],[0.221611   0.90491159],[-0.46208251 -0.88683694],[-0.46856582  1.96168959],[-1.62259332 -1.00058939],[-1.34793713  1.87092338],[-2.34636542 -0.45599214],[-1.41748527  1.33693517],[-1.89548134  0.26011788],[0. 0.]
_100_4548871.png,[ 0.07155963 -0.16146789],[0.55045872 0.83486239],[-0.62201835 -0.6733945 ],[0.10183486 1.83944954],[-1.94862385 -0.69541284],[-0.74587156  2.21376147],[-2.28165138  0.09449541],[-1.14220183  1.49266055],[-1.76697248  0.51009174],[0. 0.]
_100_4618203.png,[-0.12252836 -0.17050243],[ 0.84991896 -0.51572123],[-0.7273906   0.68622366],[ 1.99059968 -0.02366288],[-0.71620746  1.95575365],[2.4 0.8],[0.12690438 2.31944895],[1.45623987 1.01053485],[0.53970827 1.70340357],[0. 0.]
_100_4660812.png,[-0.10189613 -0.16141797],[ 0.90469909 -0.42605111],[-0.80280297  0.58746908],[2.00428689 0.07798846],[-0.80527617  1.81170651],[2.03891179 0.93866447],[-0.18598516  2.46265458],[1.36619951 0.93124485],[0.38928277 1.50502885],[0. 0.]
_100_4955950.png,[ 0.15029106 -0.20444523],[0.49056271 0.87140589],[-0.64085377 -0.66696066],[0.00476274 2.01816899],[-1.98606456 -0.57646851],[-0.85041454  2.53360381],[-2.31098959  0.29511378],[-1.12771212  1.58687599],[-1.80084671  0.68565885],[0. 0.]
_100_5272608.png,[-0.20252708 -0.05162455],[ 0.47870036 -0.87797834],[-0.27617329  0.92960289],[ 1.72310469 -0.91371841],[0.40938628 2.1631769 ],[ 2.54296029 -0.32238267],[1.32888087 2.13285199],[1.84873646 0.32418773],[1.29097473 1.35848375],[0. 0.]
_100_5564294.png,[ 0.08254581 -0.15506268],[0.86190935 0.48370299],[-0.94445516 -0.32864031],[1.03722276 1.69643202],[-2.20578592  0.13423337],[0.40540019 2.43471553],[-2.15313404  1.07270974],[-0.25708775  1.60443587],[-1.22854388  1.10221794],[0. 0.]
_100_6646775.png,[-0.00555088 -0.1431455 ],[0.99461733 0.10361648],[-0.98906644  0.03952902],[1.72733389 0.99882254],[-1.7000841   0.97661901],[1.22068966 1.75172414],[-1.51135408  1.84356602],[0.64592094 1.56602187],[-0.44205214  1.50950378],[0. 0.]
_100_7452380.png,[-0.17029703 -0.1029703 ],[ 0.6 -0.8],[-0.42970297  0.9029703 ],[ 1.84158416 -0.58415842],[0.15643564 2.16435644],[2.62772277 0.07722772],[1.05346535 2.33465347],[1.97029703 0.7029703 ],[1.28118812 1.61188119],[0. 0.]
_100_7692887.png,[ 0.16899563 -0.11746725],[0.36943231 0.92925764],[-0.53842795 -0.81179039],[-0.32751092  1.95633188],[-1.90218341 -0.93362445],[-1.26550218  2.39126638],[-2.38820961 -0.13842795],[-1.42925764  1.36943231],[-1.97423581  0.35676856],[0. 0.]
_100_776988.png,[ 0.17241379 -0.06896552],[0.51724138 0.79310345],[-0.68965517 -0.72413793],[0.13218391 1.9137931 ],[-1.87931034 -0.61494253],[-0.74137931  2.06321839],[-2.44827586  0.04597701],[-1.17241379  1.73563218],[-1.9137931   0.79885057],[0. 0.]
_100_7849637.png,[-0.15  -0.175],[ 0.75  -0.625],[-0.6  0.8],[ 1.96875 -0.34375],[-0.15   2.075],[2.25 0.5 ],[0.58125 2.6    ],[1.81875 0.95   ],[1.06875 1.7    ],[0. 0.]
_100_7850622.png,[-0.0265622  -0.15536021],[0.98127269 0.19262373],[-0.95471049 -0.03726352],[1.71450411 1.22224345],[-1.83928913  0.91840245],[1.10567552 1.91305179],[-1.75845595  1.80126123],[0.44410472 1.43206574],[-0.62507166  1.28645137],[0. 0.]
_100_8009924.png,[-0.05600146 -0.23695731],[ 0.89511127 -0.30700474],[-0.83910981  0.54396206],[1.92940533 0.1898942 ],[-1.11163809  1.76541408],[2.23257935 1.07205399],[-0.3449471   2.21470266],[1.15341116 1.13772346],[0.09558555 1.70412258],[0. 0.]
_100_8388448.png,[ 0.07388348 -0.16228634],[0.8529682  0.52196287],[-0.92685168 -0.35967653],[1.00294064 1.78956074],[-2.14813453  0.2258776 ],[0.3798934  2.50137842],[-2.07755927  1.17533542],[-0.22661276  1.65447528],[-1.3458923   1.12791766],[0. 0.]
_100_912579.png,[-0.21029476 -0.01451826],[ 0.3308403  -0.94368676],[-0.12054553  0.95820502],[ 1.56357237 -1.43598768],[0.79674439 1.9441267 ],[ 2.40035196 -1.10206775],[1.66190057 1.54883414],[ 1.77144743 -0.21975363],[1.50879894 0.9483062 ],[0. 0.]
_100_9842537.png,[-0.21033567 -0.06737503],[ 0.40835547 -0.91282299],[-0.1980198   0.98019802],[ 1.70441922 -1.1417532 ],[0.56266602 2.15382758],[ 2.57739676 -0.65201642],[1.44433712 1.97126298],[1.90799324 0.11518957],[1.44143927 1.19536344],[0. 0.]
_101_134459.png,[ 0.35862069 -0.83940887],[0.62758621 0.67389163],[-0.9862069   0.16551724],[0.80788177 2.408867  ],[-1.82857143  1.62857143],[0.86995074 1.8679803 ],[-0.82068966  1.72315271],[-0.10837438  2.98522167],[-1.16650246  2.71625616],[0. 0.]
_101_1452829.png,[-0.74308579 -0.33894316],[ 0.86442274 -0.50276568],[-0.12133694  0.84170884],[2.46981288 0.07555608],[0.84853478 2.06331646],[1.62033659 0.67541485],[0.44109686 1.80240085],[2.48358244 1.25161822],[1.90490761 1.98069907],[0. 0.]
_101_1632548.png,[-0.32713755 -0.82527881],[0.93565914 0.03174149],[-0.60852159  0.79353732],[2.197169   1.12939663],[-0.18387189  2.38404347],[1.86302545 0.61424078],[0.52559337 1.71404061],[2.04661138 2.28367172],[1.0647698 2.8880469],[0. 0.]
_101_1886081.png,[-0.80563798 -0.26557864],[ 0.8080347 -0.5891349],[-0.00239671  0.85471354],[ 2.35596896 -0.18340562],[1.11481397 2.00753253],[1.73316594 0.49144031],[0.63992239 1.79148596],[2.5504451  1.03412463],[2.09917827 1.82161607],[0. 0.]
_101_2557695.png,[-0.28536585 -0.86829268],[0.93414634 0.10731707],[-0.64878049  0.76097561],[2.14390244 1.39512195],[-0.24878049  2.46097561],[1.84878049 0.83902439],[0.48780488 1.8902439 ],[1.98292683 2.54634146],[1.01463415 3.03170732],[0. 0.]
_101_2656120.png,[-0.81724138 -0.30689655],[ 0.65172414 -0.67931034],[0.16551724 0.9862069 ],[ 2.30896552 -0.89241379],[1.5537931  1.74551724],[ 1.71931034 -1.06827586],[1.59724138 0.76689655],[ 3.08275862 -0.00689655],[2.87586207 1.11034483],[0. 0.]
_101_275433.png,[ 0.10371366 -0.83276325],[0.76520889 0.64378207],[-0.86892255  0.18898119],[0.76374298 2.19618861],[-1.6916687   1.47715612],[-0.10261422  1.66845834],[-1.59491815  1.01832397],[-0.34742243  2.92035182],[-1.38675788  2.57659419],[0. 0.]
_101_2848757.png,[ 0.66165803 -0.49430052],[0.12849741 0.99170984],[-0.79015544 -0.49740933],[-1.0365285   2.05880829],[-2.34533679 -0.22772021],[-1.3365285   1.15880829],[-1.97227979 -0.44533679],[-2.1984456   1.67409326],[-2.64300518  0.78341969],[0. 0.]
_101_2862361.png,[ 0.75538229 -0.39101594],[-0.07622483  0.99709066],[-0.67915745 -0.60607471],[-1.50866985  1.92715001],[-2.30711044 -0.55370651],[-1.58373094  0.89375073],[-1.77504946 -0.69370418],[-2.65658094  1.40242057],[-2.9858024   0.42802281],[0. 0.]
_101_4368067.png,[-0.83125599 -0.13902205],[ 0.48897411 -0.80057526],[0.34228188 0.93959732],[ 2.12847555 -1.36720997],[1.88974113 1.42281879],[ 1.55321189 -1.34132311],[1.78619367 0.40747843],[ 3.01725791 -0.61649089],[3.06040268 0.48513902],[0. 0.]
_101_4798624.png,[ 0.49887759 -0.70117523],[0.50006602 0.74712795],[-0.99894362 -0.04595273],[0.28892117 2.43192922],[-2.06219464  1.20546679],[0.50759276 1.91971478],[-1.17166249  1.4673181 ],[-0.72401954  2.99485013],[-1.7131916   2.52383468],[0. 0.]
_101_5246145.png,[ 0.26419214 -0.76855895],[0.70087336 0.50655022],[-0.9650655   0.26200873],[0.96724891 2.00436681],[-1.61353712  1.64847162],[1.02838428 1.4628821 ],[-0.69213974  1.55895197],[0.22052402 2.90393013],[-0.9279476   2.79039301],[0. 0.]
_101_5568218.png,[-0.4082056  -0.71879682],[ 0.92047943 -0.14002535],[-0.51227383  0.85882217],[2.30828627 0.73850409],[0.12700242 2.31059122],[1.937997   0.28212516],[0.73619915 1.55722024],[2.28131843 1.86493028],[1.44047482 2.60170566],[0. 0.]
_101_582623.png,[ 0.35429864 -0.74027149],[0.52126697 0.85339367],[-0.87556561 -0.11312217],[-0.03665158  2.36968326],[-2.12239819  0.87036199],[-0.65633484  1.58303167],[-1.84479638  0.44072398],[-1.339819   2.7361991],[-2.25135747  2.07850679],[0. 0.]
_101_6586057.png,[ 0.25821949 -0.90842216],[0.71175499 0.66521543],[-0.96997448  0.24320673],[1.04638943 2.47575439],[-1.58789971  1.83801231],[1.07926738 1.84206576],[-0.58489716  1.86233298],[0.22038733 2.98513737],[-0.82810389  2.8923585 ],[0. 0.]
_101_6980759.png,[ 0.30947423 -0.82847475],[0.58355023 0.81207704],[-0.89302447  0.01639771],[0.13846955 2.42998438],[-2.00728787  1.21421135],[-0.54320666  1.73425299],[-1.83394066  0.72618428],[-1.10541385  2.830557  ],[-2.00338365  2.33159813],[0. 0.]
_101_7584990.png,[ 0.78284078 -0.35034501],[0.05442    0.89714881],[-0.83726077 -0.5468038 ],[-0.89662804  2.29267023],[-2.28199453 -0.01249837],[-0.47441739  1.95404244],[-1.64106236  0.71396954],[-2.00507746  2.17706028],[-2.58742351  1.253743  ],[0. 0.]
_101_8418317.png,[-0.61591867 -0.64964047],[ 0.86585668 -0.31862137],[-0.24993801  0.96826184],[2.49938011 0.3173816 ],[0.76692289 2.33548227],[ 1.94631788 -0.01475329],[1.21398463 1.43987106],[2.76977436 1.3755269 ],[2.13525911 2.24733449],[0. 0.]
_101_8951965.png,[ 0.43800166 -0.76985884],[0.56172156 0.74633269],[-0.99972322  0.02352616],[0.4770274  2.54732909],[-2.00733462  1.37655688],[0.64641572 1.94533629],[-1.12261279  1.57791309],[-0.50318295  3.22944921],[-1.56684196  2.81843343],[0. 0.]
